Name,Description,Category,Address,Latitude,Longitude,Icon Color,Google Maps URL,Operating Hours,Admission Fee,Ratings,Notes,Type
Princeton Battlefield State Park,"Bird-watching, cross-country skiing & hiking on the site of a major Revolutionary War battle.",Roadside Attraction,"500 Mercer Rd, Princeton, NJ 08540, United States",40.3309574,-74.67668156,N/A,"https://www.google.co.uk/maps/place/Princeton+Battlefield+State+Park/@40.3308981,-74.679058,469m/data=!3m1!1e3!4m11!1m3!2m2!1sRoadside+Attractions+in+New+Jersey!6e1!3m6!1s0x89c3e14d8de81fc9:0xc28206ff13e9032b!8m2!3d40.3308981!4d-74.6766762!15sCiJSb2Fkc2lkZSBBdHRyYWN0aW9ucyBpbiBOZXcgSmVyc2V5WiQiInJvYWRzaWRlIGF0dHJhY3Rpb25zIGluIG5ldyBqZXJzZXmSAQ1oaXN0b3JpY19zaXRl4AEA!16s%2Fm%2F03y91y9?entry=ttu&g_ep=EgoyMDI1MDEwMS4wIKXMDSoASAFQAw%3D%3D",10 AM–4 PM,,4.6/5,,Attraction
Devil's Tree,"The Devil's Tree is a solitary oak tree, with some dead limbs, growing in an undeveloped field on Mountain Road in the Martinsville section of Bernards Township in Somerset County, New Jersey, United States",Roadside Attraction,"Mountain Rd, Basking Ridge, NJ 07920, United States",40.63028224,-74.58317603,N/A,"https://www.google.co.uk/maps/place/Devil's+Tree/@40.6298885,-74.5876869,785m/data=!3m1!1e3!4m11!1m3!2m2!1sRoadside+Attractions+in+New+Jersey!6e1!3m6!1s0x89c3be1ab621b40b:0xf9d08cc03b0fd421!8m2!3d40.6301675!4d-74.5832131!15sCiJSb2Fkc2lkZSBBdHRyYWN0aW9ucyBpbiBOZXcgSmVyc2V5WiQiInJvYWRzaWRlIGF0dHJhY3Rpb25zIGluIG5ldyBqZXJzZXmSARJ0b3VyaXN0X2F0dHJhY3Rpb26aASRDaGREU1VoTk1HOW5TMFZKUTBGblNVUmFhazlsYVRGUlJSQULgAQD6AQQILhAr!16s%2Fm%2F0rphckl?entry=ttu&g_ep=EgoyMDI1MDEwMS4wIKXMDSoASAFQAw%3D%3D",5:45 AM–9 PM,,4.3/5,,Attraction
Morris Museum,Local museum on the outskirts of Morristown hosts cultural exhibits & theatrical performances.,Roadside Attraction,"6 Normandy Heights Rd, Morristown, NJ 07960, United States",40.7961343,-74.4482466,N/A,"https://www.google.co.uk/maps/place/Morris+Museum/@40.7960409,-74.4523021,931m/data=!3m1!1e3!4m11!1m3!2m2!1sRoadside+Attractions+in+New+Jersey!6e1!3m6!1s0x89c3a6616461f9fb:0x20f510000afe5846!8m2!3d40.7960409!4d-74.4482964!15sCiJSb2Fkc2lkZSBBdHRyYWN0aW9ucyBpbiBOZXcgSmVyc2V5WiQiInJvYWRzaWRlIGF0dHJhY3Rpb25zIGluIG5ldyBqZXJzZXmSAQZtdXNldW3gAQA!16s%2Fm%2F0g577hz?entry=ttu&g_ep=EgoyMDI1MDEwMS4wIKXMDSoASAFQAw%3D%3D",11 AM–5 PM,,4.6/5,,Attraction
The Deserted Village,"The Feltville Historic District, located in the Watchung Reservation in Berkeley Heights, Union County, New Jersey, United States, is a historic area which contains several buildings dating to the 18th century.",Roadside Attraction,"9 Cataract Hollow Rd, Berkeley Heights, NJ 07922, United States",40.67894003,-74.38903397,N/A,"https://www.google.co.uk/maps/place/The+Deserted+Village/@40.6788546,-74.3938083,933m/data=!3m1!1e3!4m11!1m3!2m2!1sRoadside+Attractions+in+New+Jersey!6e1!3m6!1s0x89c3b01134eeeca7:0x26f94c2ff086985b!8m2!3d40.6788546!4d-74.3890447!15sCiJSb2Fkc2lkZSBBdHRyYWN0aW9ucyBpbiBOZXcgSmVyc2V5WiQiInJvYWRzaWRlIGF0dHJhY3Rpb25zIGluIG5ldyBqZXJzZXmSAQ1oaXN0b3JpY19zaXRl4AEA!16s%2Fm%2F041629y?entry=ttu&g_ep=EgoyMDI1MDEwMS4wIKXMDSoASAFQAw%3D%3D",7 AM–7 PM,,4.5/5,,Attraction
Dream Wheel NJ Observation Wheel Attraction,,Roadside Attraction,"1 American Dream Wy, East Rutherford, NJ 07073, United States",40.80869271,-74.06782031,N/A,"https://www.google.co.uk/maps/place/Dream+Wheel+NJ+Observation+Wheel+Attraction/@40.8085506,-74.0726161,931m/data=!3m1!1e3!4m11!1m3!2m2!1sRoadside+Attractions+in+New+Jersey!6e1!3m6!1s0x89c2f9fb5732655b:0xb4b0f6d327ffbd23!8m2!3d40.8085506!4d-74.0678525!15sCiJSb2Fkc2lkZSBBdHRyYWN0aW9ucyBpbiBOZXcgSmVyc2V5WiQiInJvYWRzaWRlIGF0dHJhY3Rpb25zIGluIG5ldyBqZXJzZXmSARJ0b3VyaXN0X2F0dHJhY3Rpb27gAQA!16s%2Fg%2F11fngblxhw?entry=ttu&g_ep=EgoyMDI1MDEwMS4wIKXMDSoASAFQAw%3D%3D",11 AM–10 PM,,4.2/5,,Attraction
Twin Lights State Historic Site,"Former lighthouse featuring 2 beacons, with tower climbs, exhibits & panoramic ocean & harbor views.",Roadside Attraction,"2 Light House Rd, Highlands, NJ 07732, United States",40.39638345,-73.98581832,N/A,"https://www.google.co.uk/maps/place/Twin+Lights+State+Historic+Site/@40.3962568,-73.990539,937m/data=!3m1!1e3!4m11!1m3!2m2!1sRoadside+Attractions+in+New+Jersey!6e1!3m6!1s0x89c23a2ba8413ec7:0x214930e4dbcae57d!8m2!3d40.3962568!4d-73.9857754!15sCiJSb2Fkc2lkZSBBdHRyYWN0aW9ucyBpbiBOZXcgSmVyc2V5WiQiInJvYWRzaWRlIGF0dHJhY3Rpb25zIGluIG5ldyBqZXJzZXmSAQ5oaXN0b3J5X211c2V1beABAA!16zL20vMDU0ZGJt?entry=ttu&g_ep=EgoyMDI1MDEwMS4wIKXMDSoASAFQAw%3D%3D",10 AM–4 PM,,4.8/5,,Attraction
Sybil's Cave,"Excavated in 1832, this cave features a natural spring & a Gothic-style arch at the entrance.",Roadside Attraction,"Frank Sinatra Dr, Hoboken, NJ 07030, United States",40.74550732,-74.02301963,N/A,"https://www.google.co.uk/maps/place/Sybil's+Cave/@40.7454301,-74.0277725,932m/data=!3m1!1e3!4m11!1m3!2m2!1sRoadside+Attractions+in+New+Jersey!6e1!3m6!1s0x89c259dc0ddbe893:0x3b3d909fbc69ec95!8m2!3d40.7454301!4d-74.0230089!15sCiJSb2Fkc2lkZSBBdHRyYWN0aW9ucyBpbiBOZXcgSmVyc2V5WiQiInJvYWRzaWRlIGF0dHJhY3Rpb25zIGluIG5ldyBqZXJzZXmSAQ1oaXN0b3JpY19zaXRl4AEA!16s%2Fg%2F1z2cs0268?entry=ttu&g_ep=EgoyMDI1MDEwMS4wIKXMDSoASAFQAw%3D%3D",7 AM–9 PM,,4.0/5,,Attraction
Insectropolis,"Interactive bug museum where visitors can pet tarantulas, hissing roaches, millipedes & scorpions.",Roadside Attraction,"1761 US-9, Toms River, NJ 08755, United States",40.01498876,-74.21641759,N/A,"https://www.google.co.uk/maps/place/Insectropolis/@40.0149107,-74.221149,942m/data=!3m1!1e3!4m11!1m3!2m2!1sRoadside+Attractions+in+New+Jersey!6e1!3m6!1s0x89c19d5f767360db:0x7e23880334e0b746!8m2!3d40.0149107!4d-74.2163854!15sCiJSb2Fkc2lkZSBBdHRyYWN0aW9ucyBpbiBOZXcgSmVyc2V5WiQiInJvYWRzaWRlIGF0dHJhY3Rpb25zIGluIG5ldyBqZXJzZXmSAQZtdXNldW3gAQA!16s%2Fg%2F1w347j3k?entry=ttu&g_ep=EgoyMDI1MDEwMS4wIKXMDSoASAFQAw%3D%3D",10 AM–3 PM,,4.7/5,,Attraction
Space Farms: Zoo & Museum,Family-run zoo with hands-on areas plus early American & antique car exhibits. Closed Nov.-April.,Roadside Attraction,"218 County Road 519, Sussex, NJ 07461, United States",41.21100809,-74.69470852,N/A,"https://www.google.co.uk/maps/place/Space+Farms:+Zoo+%26+Museum/@41.2109072,-74.6994292,925m/data=!3m1!1e3!4m11!1m3!2m2!1sRoadside+Attractions+in+New+Jersey!6e1!3m6!1s0x89c34207d3a22589:0x256ee6ea610066be!8m2!3d41.2109072!4d-74.6946656!15sCiJSb2Fkc2lkZSBBdHRyYWN0aW9ucyBpbiBOZXcgSmVyc2V5WiQiInJvYWRzaWRlIGF0dHJhY3Rpb25zIGluIG5ldyBqZXJzZXmSAQN6b2_gAQA!16s%2Fm%2F02x3ryf?entry=ttu&g_ep=EgoyMDI1MDEwMS4wIKXMDSoASAFQAw%3D%3D",Temporarily closed,,4.3/5,,Attraction
Waterloo Village Historic Site,"Museum, event space & park in a restored 19th-century town with historic buildings & canal exhibits.",Roadside Attraction,"525 Waterloo Rd, Stanhope, NJ 07874, United States",40.91656919,-74.75270203,N/A,"https://www.google.co.uk/maps/place/Waterloo+Village+Historic+Site/@40.9165246,-74.7574549,929m/data=!3m1!1e3!4m11!1m3!2m2!1sRoadside+Attractions+in+New+Jersey!6e1!3m6!1s0x89c377c272d77b21:0x271b936df0160b93!8m2!3d40.9165246!4d-74.7526913!15sCiJSb2Fkc2lkZSBBdHRyYWN0aW9ucyBpbiBOZXcgSmVyc2V5WiQiInJvYWRzaWRlIGF0dHJhY3Rpb25zIGluIG5ldyBqZXJzZXmSARNoaXN0b3JpY2FsX2xhbmRtYXJr4AEA!16s%2Fm%2F025s3j_?entry=ttu&g_ep=EgoyMDI1MDEwMS4wIKXMDSoASAFQAw%3D%3D",6 AM–6 PM,,4.6/5,,Attraction
Museum of American Glass,"18,000-sq.-ft. museum offering displays on the US glassmaking industry through the ages.",Roadside Attraction,"1501 Glasstown Rd, Millville, NJ 08332, United States",39.41070159,-75.02099182,N/A,"https://www.google.co.uk/maps/place/Museum+of+American+Glass/@39.4105814,-75.0257125,950m/data=!3m1!1e3!4m11!1m3!2m2!1sRoadside+Attractions+in+New+Jersey!6e1!3m6!1s0x89c7347970d41919:0xa6626dc52ec249d4!8m2!3d39.4105814!4d-75.0209489!15sCiJSb2Fkc2lkZSBBdHRyYWN0aW9ucyBpbiBOZXcgSmVyc2V5WiQiInJvYWRzaWRlIGF0dHJhY3Rpb25zIGluIG5ldyBqZXJzZXmSAQZtdXNldW3gAQA!16s%2Fg%2F1z44b52l6?entry=ttu&g_ep=EgoyMDI1MDEwMS4wIKXMDSoASAFQAw%3D%3D",11 AM–4 PM,,4.9/5,,Attraction
East Jersey Old Town Village,"Restored & replica buildings from the 1700s-1800s, with period artifacts & educational programs.",Roadside Attraction,"1050 River Rd, Piscataway, NJ 08854, United States",40.51371438,-74.47636593,N/A,"https://www.google.co.uk/maps/place/East+Jersey+Old+Town+Village/@40.5135798,-74.4811188,935m/data=!3m1!1e3!4m11!1m3!2m2!1sRoadside+Attractions+in+New+Jersey!6e1!3m6!1s0x89c3c7228739d88b:0x9ac5673aa7ef6950!8m2!3d40.5135798!4d-74.4763552!15sCiJSb2Fkc2lkZSBBdHRyYWN0aW9ucyBpbiBOZXcgSmVyc2V5WiQiInJvYWRzaWRlIGF0dHJhY3Rpb25zIGluIG5ldyBqZXJzZXmSAQ5oaXN0b3J5X211c2V1beABAA!16s%2Fm%2F011jnh7m?entry=ttu&g_ep=EgoyMDI1MDEwMS4wIKXMDSoASAFQAw%3D%3D",10 AM–4 PM,,4.7/5,,Attraction
Big Rusty By Thomas Dambo,A giant scrap metal troll rests his hands on top of a dilapidated building covered in graffiti.,Roadside Attraction,"1404 NJ-38, Hainesport, NJ 08036, United States",39.9763743,-74.82646147,N/A,"https://www.google.co.uk/maps/place/Big+Rusty+By+Thomas+Dambo/@39.9762222,-74.8312358,943m/data=!3m1!1e3!4m11!1m3!2m2!1sRoadside+Attractions+in+New+Jersey!6e1!3m6!1s0x89c149f22c77b6ab:0x2201efb58f0424d!8m2!3d39.9762222!4d-74.8264722!15sCiJSb2Fkc2lkZSBBdHRyYWN0aW9ucyBpbiBOZXcgSmVyc2V5WiQiInJvYWRzaWRlIGF0dHJhY3Rpb25zIGluIG5ldyBqZXJzZXmSARJ0b3VyaXN0X2F0dHJhY3Rpb26aASRDaGREU1VoTk1HOW5TMFZKUTBGblNVTXhiWEpVTnpaQlJSQULgAQD6AQQIABAy!16s%2Fg%2F11v3y_swdj?entry=ttu&g_ep=EgoyMDI1MDEwMS4wIKXMDSoASAFQAw%3D%3D",,,4.9/5,,Attraction
Seabrook-Wilson House,"The house was added to the National Register of Historic Places on October 29, 1974, for its significance in social history and transportation.",Roadside Attraction,"719 Port Monmouth Rd, Port Monmouth, NJ 07758, United States",40.43931535,-74.09277582,N/A,"https://www.google.co.uk/maps/place/Bayshore+Waterfront+Park/@40.4391866,-74.0947291,394m/data=!3m1!1e3!4m10!1m3!2m2!1sRoadside+Attractions+in+New+Jersey!6e1!3m5!1s0x89c236ec1d4e2c1b:0xbfc78f88a7df45ff!8m2!3d40.4392717!4d-74.0928!16s%2Fg%2F1tm2bl6n?entry=ttu&g_ep=EgoyMDI1MDEwMS4wIKXMDSoASAFQAw%3D%3D",7 AM–5:30 PM,,4.6/5,,Attraction
New Jersey Air Victory Museum,"Located in Burlington County, the New Jersey Air Victory Museum houses one of the state’s largest collections of real war planes and model airplanes, as well as hundreds of artifacts related to the history of aviation.",Roadside Attraction,"68 Stacy Haines Rd, Lumberton Township, NJ 08048, United States",39.93963621,-74.84424806,N/A,"https://www.google.co.uk/maps/place/New+Jersey+Air+Victory+Museum/@39.9398563,-74.8454497,472m/data=!3m1!1e3!4m11!1m3!2m2!1sRoadside+Attractions+in+New+Jersey!6e1!3m6!1s0x89c1363f4572b113:0x58bdf5c8997b4886!8m2!3d39.9395848!4d-74.8446592!15sCiJSb2Fkc2lkZSBBdHRyYWN0aW9ucyBpbiBOZXcgSmVyc2V5WiQiInJvYWRzaWRlIGF0dHJhY3Rpb25zIGluIG5ldyBqZXJzZXmSAQZtdXNldW3gAQA!16s%2Fg%2F1tj3l_3l?entry=ttu&g_ep=EgoyMDI1MDEwMS4wIKXMDSoASAFQAw%3D%3D",10 AM–4 PM,,4.6/5,,Attraction
The Paranormal Museum- Paranormal Books & Curiosities,The Paranormal Museum standard tour is 60 minutes minute and is fully guided. Please choose the focus of your tour when you book it.,Roadside Attraction,"621 Cookman Ave, Asbury Park, NJ 07712, United States",40.2161123,-74.01115064,N/A,"https://www.google.co.uk/maps/place/The+Paranormal+Museum-+Paranormal+Books+%26+Curiosities/@40.216057,-74.0135378,470m/data=!3m1!1e3!4m11!1m3!2m2!1sRoadside+Attractions+in+New+Jersey!6e1!3m6!1s0x89c22639769c06f3:0xe19fbb456c580667!8m2!3d40.216057!4d-74.011156!15sCiJSb2Fkc2lkZSBBdHRyYWN0aW9ucyBpbiBOZXcgSmVyc2V5WiQiInJvYWRzaWRlIGF0dHJhY3Rpb25zIGluIG5ldyBqZXJzZXmSAQZtdXNldW3gAQA!16s%2Fg%2F1v27wdj4?entry=ttu&g_ep=EgoyMDI1MDEwMS4wIKXMDSoASAFQAw%3D%3D",12PM–6 PM,,4.7/5,,Attraction
Kip's Castle Park,"Kip's Castle, is a 10-acre estate on the ridge of First Mountain, on the border of Montclair and Verona townships. It contains a 9,000-square-foot mansion that replicates a medieval Norman castle, and a 6,000-square-foot two-story carriage house.",Roadside Attraction,"22 Crestmont Rd, Verona, NJ 07044, United States",40.82874802,-74.22427493,N/A,"https://www.google.co.uk/maps/place/Kip's+Castle+Park/@40.8286851,-74.226646,465m/data=!3m1!1e3!4m11!1m3!2m2!1sRoadside+Attractions+in+New+Jersey!6e1!3m6!1s0x89c300075da3a485:0x8c9b3420e8ea7f0e!8m2!3d40.8286851!4d-74.2242642!15sCiJSb2Fkc2lkZSBBdHRyYWN0aW9ucyBpbiBOZXcgSmVyc2V5WiQiInJvYWRzaWRlIGF0dHJhY3Rpb25zIGluIG5ldyBqZXJzZXmSAQRwYXJrmgEkQ2hkRFNVaE5NRzluUzBWSlEwRm5TVU5vTVdVMlRXOVJSUkFC4AEA-gEECAAQOQ!16s%2Fm%2F02wx737?entry=ttu&g_ep=EgoyMDI1MDEwMS4wIKXMDSoASAFQAw%3D%3D",7 AM–8:30 PM,,4.3/5,,Attraction
Tear Drop Memorial,Monument gifted by the Russian government as a memorial to the victims of the 9/11 attacks.,Roadside Attraction,"51 Port Terminal Blvd, Bayonne, NJ 07002, United States",40.66369593,-74.06929984,N/A,"https://www.google.co.uk/maps/place/Tear+Drop+Memorial/@40.6635677,-74.0725936,466m/data=!3m1!1e3!4m11!1m3!2m2!1sRoadside+Attractions+in+New+Jersey!6e1!3m6!1s0x89c25036cc673103:0x3c3f29f0424773e9!8m2!3d40.6637061!4d-74.0692301!15sCiJSb2Fkc2lkZSBBdHRyYWN0aW9ucyBpbiBOZXcgSmVyc2V5WiQiInJvYWRzaWRlIGF0dHJhY3Rpb25zIGluIG5ldyBqZXJzZXmSAQhtb251bWVudOABAA!16zL20vMDM1NTkx?entry=ttu&g_ep=EgoyMDI1MDEwMS4wIKXMDSoASAFQAw%3D%3D",,,4.8/5,,Attraction
Matchbox Road Museum,A vast & proud collection of Matchbox cars and rarities of the Matchbox brand. Established by Everett Marshall.,Roadside Attraction,"15 Pearl St, Newfield, NJ 08344, United States",39.54587298,-75.02197487,N/A,"https://www.google.co.uk/maps/place/Matchbox+Road+Museum/@39.545813,-75.0243674,474m/data=!3m1!1e3!4m11!1m3!2m2!1sRoadside+Attractions+in+New+Jersey!6e1!3m6!1s0x89c72c50e9268573:0x64a2e181ff65a2c7!8m2!3d39.545813!4d-75.0219856!15sCiJSb2Fkc2lkZSBBdHRyYWN0aW9ucyBpbiBOZXcgSmVyc2V5WiQiInJvYWRzaWRlIGF0dHJhY3Rpb25zIGluIG5ldyBqZXJzZXmSAQZtdXNldW2aASRDaGREU1VoTk1HOW5TMFZKUTBGblNVTjFOalJIUkRkUlJSQULgAQD6AQUI9AIQTA!16s%2Fg%2F1tfvj4z0?entry=ttu&g_ep=EgoyMDI1MDEwMS4wIKXMDSoASAFQAw%3D%3D",,,4.6/5,,Attraction
InfoAge Science and History Museums,"Exhibits on radio, computers, electronics & warfare technology housed at a former military base.",Roadside Attraction,"2201 Marconi Rd, Wall Township, NJ 07719, United States",40.18578963,-74.05932596,N/A,"https://www.google.co.uk/maps/place/InfoAge+Science+and+History+Museums/@40.1857425,-74.0617024,470m/data=!3m1!1e3!4m11!1m3!2m2!1sRoadside+Attractions+in+New+Jersey!6e1!3m6!1s0x89c228394afc24b3:0x793045909b6e8fba!8m2!3d40.1857425!4d-74.0593206!15sCiJSb2Fkc2lkZSBBdHRyYWN0aW9ucyBpbiBOZXcgSmVyc2V5WiQiInJvYWRzaWRlIGF0dHJhY3Rpb25zIGluIG5ldyBqZXJzZXmSAQ5zY2llbmNlX211c2V1beABAA!16zL20vMGYzMTEw?entry=ttu&g_ep=EgoyMDI1MDEwMS4wIKXMDSoASAFQAw%3D%3D",12PM–5 PM,,4.8/5,,Attraction
InfoAge - Camp Evans Historic District,Historic Camp Evans (37 acres) now houses seven fun museums. It is located in Wall Township. It is the home of InfoAge Science/History Learning Center,Roadside Attraction,"2201 Marconi Rd, Wall Township, NJ 07719, United States",40.18641665,-74.05911675,N/A,"https://www.google.co.uk/maps/place/InfoAge+-+Camp+Evans+Historic+District/@40.1857425,-74.0617024,470m/data=!3m1!1e3!4m10!1m3!2m2!1sRoadside+Attractions+in+New+Jersey!6e1!3m5!1s0x89c2283bdb13a315:0x216bee5a699d27fb!8m2!3d40.1863138!4d-74.0592908!16s%2Fg%2F113g41211?entry=ttu&g_ep=EgoyMDI1MDEwMS4wIKXMDSoASAFQAw%3D%3D",12PM–5 PM,,4.5/5,,Attraction
Wild West City,"Old West theme park offering pony rides & a petting zoo, plus a train, stagecoach rides & mini-golf.",Roadside Attraction,"50 Lackawanna Dr, Stanhope, NJ 07874, United States",40.93489016,-74.71056901,N/A,"https://www.google.co.uk/maps/place/Wild+West+City/@40.9348314,-74.7129669,465m/data=!3m1!1e3!4m11!1m3!2m2!1sRoadside+Attractions+in+New+Jersey!6e1!3m6!1s0x89c376f56eb2b1cd:0x445777413fdd445b!8m2!3d40.9348314!4d-74.7105851!15sCiJSb2Fkc2lkZSBBdHRyYWN0aW9ucyBpbiBOZXcgSmVyc2V5WiQiInJvYWRzaWRlIGF0dHJhY3Rpb25zIGluIG5ldyBqZXJzZXmSAQp0aGVtZV9wYXJr4AEA!16s%2Fg%2F11fylkmhnw?entry=ttu&g_ep=EgoyMDI1MDEwMS4wIKXMDSoASAFQAw%3D%3D",Temporarily closed,,4.5/5,,Attraction
Field Station: Dinosaurs,"Games & activities help introduce 30+ lifelike, animatronic dinosaurs set in natural surrounds.",Roadside Attraction,"3 Overpeck Pk Driveway, Leonia, NJ 07605, United States",40.87308024,-73.99063994,N/A,"https://www.google.co.uk/maps/place/Field+Station:+Dinosaurs/@40.8729768,-73.9930271,465m/data=!3m1!1e3!4m11!1m3!2m2!1sRoadside+Attractions+in+New+Jersey!6e1!3m6!1s0x89c256fc7f0575cf:0x466b040b2d8ca409!8m2!3d40.8729768!4d-73.9906453!15sCiJSb2Fkc2lkZSBBdHRyYWN0aW9ucyBpbiBOZXcgSmVyc2V5WiQiInJvYWRzaWRlIGF0dHJhY3Rpb25zIGluIG5ldyBqZXJzZXmSAQp0aGVtZV9wYXJr4AEA!16s%2Fm%2F0nb8mjd?entry=ttu&g_ep=EgoyMDI1MDEwMS4wIKXMDSoASAFQAw%3D%3D",Temporarily closed,,4.0/5,,Attraction
Franklin Mineral Museum Inc,Science museum with exhibits spotlighting the geology & history of the area's zinc mines.,Roadside Attraction,"32 Evans St, Franklin, NJ 07416, United States",41.11343027,-74.58835999,N/A,"https://www.google.co.uk/maps/place/Franklin+Mineral+Museum+Inc/@41.113307,-74.5908008,463m/data=!3m1!1e3!4m11!1m3!2m2!1sRoadside+Attractions+in+New+Jersey!6e1!3m6!1s0x89c31355cea38d0b:0x5ac0d9a1ee688d84!8m2!3d41.113307!4d-74.588419!15sCiJSb2Fkc2lkZSBBdHRyYWN0aW9ucyBpbiBOZXcgSmVyc2V5WiQiInJvYWRzaWRlIGF0dHJhY3Rpb25zIGluIG5ldyBqZXJzZXmSAQZtdXNldW3gAQA!16s%2Fm%2F0b_zzfs?entry=ttu&g_ep=EgoyMDI1MDEwMS4wIKXMDSoASAFQAw%3D%3D",Temporarily closed,,4.7/5,,Attraction
Welcome to New Jersey Sign,,Welcome Sign,"County Rd 551, Penns Grove, NJ 08069, United States",39.68336882,-75.48174332,N/A,"https://www.google.co.uk/maps/place/Welcome+to+New+Jersey+Sign/@39.6765005,-75.5193477,12022m/data=!3m1!1e3!4m11!1m3!2m2!1sall+Welcome+signs+in+New+Jersey!6e6!3m6!1s0x89c71d00933db42d:0xd2070e2263a25568!8m2!3d39.681463!4d-75.4821628!15sCh9hbGwgV2VsY29tZSBzaWducyBpbiBOZXcgSmVyc2V5WiEiH2FsbCB3ZWxjb21lIHNpZ25zIGluIG5ldyBqZXJzZXmSARJ0b3VyaXN0X2F0dHJhY3Rpb26aASNDaFpEU1VoTk1HOW5TMFZKUTBGblNVUlhiazVZUzBWbkVBReABAPoBBAgAEEM!16s%2Fg%2F11bz__cbxv?entry=ttu&g_ep=EgoyMDI1MDEwMS4wIKXMDSoASAFQAw%3D%3D",Open 24 hours,,3.4/5,,Attraction
New Jersey Welcome sign,,Welcome Sign,"RM22+XJ, Logan Township, NJ 08014, United States",39.80426865,-75.34855859,N/A,"https://www.google.co.uk/maps/place/New+Jersey+Welcome+sign/@39.8024883,-75.4089834,15119m/data=!3m1!1e3!4m11!1m3!2m2!1sall+Welcome+signs+in+New+Jersey!6e6!3m6!1s0x89c6e70008ecfd87:0xc8441a0bdd6dcbe4!8m2!3d39.8024883!4d-75.3484894!15sCh9hbGwgV2VsY29tZSBzaWducyBpbiBOZXcgSmVyc2V5kgEfbXVuaWNpcGFsX2RlcGFydG1lbnRfb2ZfdG91cmlzbeABAA!16s%2Fg%2F11w9vdgd8q?entry=ttu&g_ep=EgoyMDI1MDEwMS4wIKXMDSoASAFQAw%3D%3D",,,,,Attraction
Welcome to New Jersey Sign,,Welcome Sign,"I-95, Florence, NJ 08518, United States",40.11286638,-74.81061232,N/A,"https://www.google.co.uk/maps/place/Welcome+to+New+Jersey+Sign/@40.1114879,-74.887345,15051m/data=!3m1!1e3!4m11!1m3!2m2!1sall+Welcome+signs+in+New+Jersey!6e6!3m6!1s0x89c14f47972c4d65:0x236a71decafee339!8m2!3d40.1114879!4d-74.8111273!15sCh9hbGwgV2VsY29tZSBzaWducyBpbiBOZXcgSmVyc2V5WiEiH2FsbCB3ZWxjb21lIHNpZ25zIGluIG5ldyBqZXJzZXmSARJ0b3VyaXN0X2F0dHJhY3Rpb26aASNDaFpEU1VoTk1HOW5TMFZKUTBGblNVTkhiMWxQUmtoUkVBReABAPoBBAgAEEc!16s%2Fg%2F11hyyg7ngz?entry=ttu&g_ep=EgoyMDI1MDEwMS4wIKXMDSoASAFQAw%3D%3D",Open 24 hours,,4.3/5,,Attraction
Bandelier National Monument,"Human settlements from around 11,000 years ago lying in rocky canyon & mesa country.",Roadside Attraction,"New Mexico, United States",35.78937907,-106.3290035,N/A,"https://www.google.co.uk/maps/place/Bandelier+National+Monument/@35.7674206,-106.4153914,26090m/data=!3m1!1e3!4m11!1m3!2m2!1sRoadside+Attractions+in+New+Mexico!6e1!3m6!1s0x87186d9dd6b9883f:0x1ec6d3f4bfc889bd!8m2!3d35.7875796!4d-106.3301132!15sCiJSb2Fkc2lkZSBBdHRyYWN0aW9ucyBpbiBOZXcgTWV4aWNvWiQiInJvYWRzaWRlIGF0dHJhY3Rpb25zIGluIG5ldyBtZXhpY2-SARBuYXRpb25hbF9yZXNlcnZl4AEA!16zL20vMDMycGZ4?entry=ttu&g_ep=EgoyMDI1MDEwMS4wIKXMDSoASAFQAw%3D%3D",,,4.8/5,,Attraction
Pecos National Historical Park,"Former location of an Indian village, Spanish mission, Civil War battlefield & Greer Garson's ranch.",Roadside Attraction,"Pecos, NM 87552, United States",35.55284856,-105.6826149,N/A,"https://www.google.co.uk/maps/place/Pecos+National+Historical+Park/@35.5479603,-105.8089577,32024m/data=!3m1!1e3!4m11!1m3!2m2!1sRoadside+Attractions+in+New+Mexico!6e1!3m6!1s0x87190060649824f9:0xf706ddac3032544a!8m2!3d35.5479603!4d-105.6844245!15sCiJSb2Fkc2lkZSBBdHRyYWN0aW9ucyBpbiBOZXcgTWV4aWNvWiQiInJvYWRzaWRlIGF0dHJhY3Rpb25zIGluIG5ldyBtZXhpY2-SAQRwYXJr4AEA!16zL20vMDZxbW5f?entry=ttu&g_ep=EgoyMDI1MDEwMS4wIKXMDSoASAFQAw%3D%3D",8 AM–4:30 PM,,4.8/5,,Attraction
Smokey Bear Historical Park,"Smokey Bear Historical Park was established in 1976 to honor Capitan’s favorite son, Smokey Bear.",Roadside Attraction,"118 Smokey Bear Blvd, Capitan, NM 88316, United States",33.54572984,-105.5742758,N/A,"https://www.google.co.uk/maps/place/Smokey+Bear+Historical+Park/@33.5456969,-105.5747425,128m/data=!3m1!1e3!4m11!1m3!2m2!1sRoadside+Attractions+in+New+Mexico!6e1!3m6!1s0x871e27c7a56eb971:0xc283e7b24b7fe436!8m2!3d33.5457405!4d-105.5742896!15sCiJSb2Fkc2lkZSBBdHRyYWN0aW9ucyBpbiBOZXcgTWV4aWNvWiQiInJvYWRzaWRlIGF0dHJhY3Rpb25zIGluIG5ldyBtZXhpY2-SAQRwYXJr4AEA!16s%2Fg%2F1tfrh6tn?entry=ttu&g_ep=EgoyMDI1MDEwMS4wIKXMDSoASAFQAw%3D%3D",9 AM–4:30 PM,,4.6/5,,Attraction
